,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
899,2267-FPIMA,male,0,Yes,No,0.7162060656093164,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.9839766842607471,1.1610287386640687,No
900,1051-GEJLJ,female,0,No,No,-1.239504075653577,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.5057325241202457,-0.9952088188939283,No
901,9734-YWGEX,female,0,No,No,-0.9542963467194049,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),1.1136144134020802,-0.5999269095373061,Yes
902,2719-BDAQO,male,0,No,No,-0.6283446565089227,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.9656944404074818,-0.29014713091712385,Yes
903,5285-MVEHD,female,0,Yes,No,0.960669833267178,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.3562696499999605,1.6700487765235508,No
904,0379-DJQHR,male,0,Yes,Yes,1.408853407306591,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),0.5501888982878235,1.3744311155330888,No
905,0781-LKXBR,male,1,No,No,-0.9542963467194049,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1867433888151402,-0.6020887281162977,Yes
906,5543-QDCRY,male,0,No,No,-1.1580161531009563,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.2791601637830144,-0.9037506573786342,No
907,0297-RBCSG,male,0,No,No,-0.5468567339563022,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),0.018341804374660826,-0.4638867546736258,No
908,4694-PHWFW,female,0,No,Yes,-0.9950403079957152,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4907743246039378,-0.931964595771799,No
909,0835-JKADZ,female,0,No,No,1.5718292524118322,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.5440781550380462,2.5151433659231937,No
910,1907-UBQFC,male,1,No,No,-0.9135523854430947,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.2676451296464558,-0.7035397857161138,Yes
911,7508-SMHXL,female,1,No,No,-0.7098325790615433,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),0.8044782900650546,-0.4389817222687133,No
912,3865-YIOTT,male,0,Yes,Yes,1.6125732136881425,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.3728898716847469,2.4552962862823366,No
913,5993-BQHEA,male,0,No,No,-0.8320644628904741,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.4874502802669807,-0.8895664803756593,No
914,6024-RUGGH,male,0,Yes,Yes,1.6125732136881425,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.3162619969136813,-0.21371140258849522,No
915,6513-EECDB,male,1,Yes,No,-1.2802480369298872,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.2909134400051568,-0.974914195499314,Yes
916,3956-CJUST,female,1,No,No,-0.3838808888510611,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.35240826023886646,-0.2822498752918284,No
917,4079-WWQQQ,male,0,No,No,1.6125732136881425,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.024989893048575452,1.1136231455390406,No
918,6103-BOCOU,female,0,No,No,-0.26164900502213023,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.5285826100976015,-0.03983942259246332,No
919,5149-TGWDZ,female,0,No,No,-0.46536881140368164,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,1.3213671844619093,-0.019368324211808924,No
920,7471-WNSUF,male,0,Yes,No,1.1236456783724191,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.3511644624517327,-0.3429793298628859,No
921,8942-DBMHZ,male,0,No,No,-0.8320644628904741,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4741541029191516,-0.8947063143440779,No
922,4301-VVZKA,male,0,Yes,No,-0.669088617785233,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.35240826023886646,-0.4826151625671338,No
923,9199-PWQVC,female,0,Yes,No,1.24587756220135,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),0.49534216672802883,1.104225852532404,No
924,4824-GUCBY,female,1,No,No,-0.42462485012737133,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,0.5618230534671742,-0.20400527835628843,No
925,5393-HJZSM,female,0,Yes,Yes,-0.01718523736426857,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),0.38232465927148157,0.05331731066346705,No
926,7074-IEVOJ,female,1,No,No,-1.1987601143772666,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.48537003371715715,-0.9168980438386234,Yes
927,9625-QSTYE,female,0,No,No,-0.7913205016141638,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.5435408096139093,-0.5872207105424172,Yes
928,0862-PRCBS,female,0,Yes,Yes,1.4495973685829013,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1.2947748297662514,2.0983535676429312,No
929,8812-ZRHFP,female,0,Yes,Yes,-0.09867315991688912,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,0.7197151594726443,0.11239231224039853,No
930,5146-CBVOE,female,0,No,No,-0.669088617785233,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.3424361272279943,-0.47226931651053167,No
931,0454-OKRCT,male,0,No,No,0.023558723912041706,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),0.525258565760644,0.1622685551699884,No
932,5787-KXGIY,male,0,Yes,No,1.6125732136881425,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.5123806127941604,-0.4317021290945582,No
933,4750-ZRXIU,female,1,No,No,-1.1580161531009563,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6582203392389346,-0.8484919273748205,Yes
934,4198-VFOEA,female,0,No,No,-0.8320644628904741,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,-1.037042272609271,-0.8152484518795121,No
935,6630-UJZMY,female,1,Yes,No,-1.1580161531009563,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6133457406900117,-0.8714557349332916,No
937,6400-BWQKW,female,0,No,No,-1.0765282305483357,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.4737358785378064,-0.8156675799713574,Yes
938,2692-AQCPF,female,0,Yes,No,1.3273654847539706,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.4377087362554137,2.133405911745151,No
939,0347-UBKUZ,female,0,No,No,-0.7098325790615433,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4924363467724167,-0.8659850103660477,No
940,0835-DUUIQ,female,0,No,Yes,-0.3431369275747508,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-1.4542098368974081,-0.7728503364833724,No
941,0811-GSDTP,female,0,No,Yes,-0.7913205016141638,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,-1.1517218022342968,-0.8387416843961036,No
942,7567-ECMCM,male,0,No,No,-0.3431369275747508,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.5003282332334644,-0.12454741589172273,No
943,6115-ZTBFQ,female,0,Yes,No,1.6125732136881425,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.023327870880096913,1.1631464384965504,No
944,6353-BRMMA,female,0,Yes,Yes,0.8791819107145575,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.3064089849456015,1.483492656905885,No
945,6680-WKXRZ,female,0,No,No,-1.1987601143772666,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.3191678168692938,-0.9121552785887951,Yes
946,6231-WFGFH,male,0,Yes,Yes,-1.1580161531009563,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.472492080750673,-0.973127386265658,No
947,9904-EHEVJ,female,1,Yes,Yes,-0.01718523736426857,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,0.8825933319835501,0.27055801847885946,No
948,7028-DVOIQ,male,1,No,No,0.10504664646466226,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1385447459292597,0.49082086043018897,Yes
949,6169-PPETC,male,0,Yes,Yes,0.10504664646466226,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.472492080750673,-0.672347831933522,No
950,4208-UFFGW,male,1,No,No,-1.239504075653577,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6597632403646212,-0.9697964209041505,Yes
951,8584-KMVXD,female,0,No,No,-0.9950403079957152,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0.35905634891278065,-0.7710855866229712,No
952,8467-WYNSR,male,0,No,No,-0.42462485012737133,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,-0.32237274016345874,-0.4544894616669891,No
953,0851-DFJKB,female,0,No,No,-0.7098325790615433,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,-0.19439703319060395,-0.5859633262668813,No
954,5382-SOYZL,male,0,No,No,-0.42462485012737133,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0072449946194475,-0.05325152153151277,No
955,9448-REEVD,male,0,Yes,No,-1.2802480369298872,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.6680733512070144,-0.9876424538674582,Yes
956,3261-CQXOL,female,0,Yes,Yes,1.5718292524118322,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.3079518860712882,-0.20733624371779583,No
957,8388-FYNPZ,male,0,No,No,-1.1580161531009563,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,-0.2675260086036639,-0.899206426488101,No
958,4002-BQWPQ,male,0,No,No,-0.3023929662984405,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),0.5634850756356528,-0.11228240436193415,No
959,5651-YLPRD,female,0,Yes,Yes,-0.01718523736426857,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.7080810042932936,0.1943208245095259,No
960,2826-DXLQO,male,1,Yes,No,-1.0357842692720254,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-1.1633559574136474,-0.9101037568760788,No
961,4378-BZYFP,male,0,No,No,-0.6283446565089227,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,-1.472492080750673,-0.8459771588237487,No
962,9489-UTFKA,male,1,Yes,No,-0.9950403079957152,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),-0.1295781686199374,-0.7638501121953261,No
963,4849-PYRLQ,female,1,No,No,0.960669833267178,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),0.28094130699428504,0.7812986874522325,No
964,9117-SHLZX,male,0,No,No,-1.2802480369298872,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.6348329078374417,-0.9872012664023578,Yes
965,9889-TMAHG,male,1,No,No,-0.9950403079957152,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),1.1800953001412255,-0.6401411469811994,Yes
966,4541-RMRLG,male,0,No,No,-1.0357842692720254,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.5140426349626388,-0.9578181812266771,Yes
967,7764-BDPEE,male,0,No,Yes,-1.1987601143772666,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4608579255713225,-0.9806055137991081,No
968,3429-IFLEM,female,0,No,No,1.5718292524118322,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),0.4172271248095328,1.4412710164957856,No
969,3158-MOERK,female,0,No,No,-1.239504075653577,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0371613936520632,-0.9302439646579077,Yes
970,7294-TMAOP,female,0,No,No,-1.2802480369298872,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.856000977287892,-0.9674140085926088,Yes
971,5002-GCQFH,male,0,Yes,No,0.6754621043330061,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.9656944404074818,1.0808208575088327,No
972,0556-FJEGU,male,0,No,No,1.0421577558197985,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),0.17623391038013098,0.7789824532604559,No
973,8919-FYFQZ,male,1,Yes,No,0.4717422979514547,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-1.1450737135603821,-0.4074809372605511,Yes
974,0604-THJFP,female,0,Yes,Yes,1.0829017170961088,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.37069050409213133,0.9966643485409488,No
975,2834-JRTUA,male,0,No,No,1.5718292524118322,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.4377087362554137,2.3157266316978538,Yes
976,5875-YPQFJ,male,0,No,No,-1.2802480369298872,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.16958582170621683,-0.9765245297469303,Yes
977,5879-SESNB,female,0,No,No,-0.8728084241667844,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.3474221937334304,-0.6153022926960519,No
978,6646-QVXLR,male,1,Yes,No,1.2051336009250397,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.2947748297662514,1.8088904717906187,Yes
979,6461-PPAXN,female,0,Yes,Yes,0.10504664646466226,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),-0.3273588066688946,-0.16204835042524904,No
980,3318-ISQFQ,female,0,No,No,-0.5061127726799919,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),-1.5057325241202457,-0.8251531104710141,No
981,1106-HRLKZ,male,0,Yes,Yes,0.3087664528462136,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.5024084797832884,-0.6504649336645466,No
982,2483-XSSMZ,female,0,No,No,0.2680224915699034,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,-0.5633659545928605,-0.17510749939221815,No
983,8603-IJWDN,male,0,No,No,-1.2802480369298872,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.72470122597808,-0.9691566990797551,Yes
984,8165-ZJRNM,female,0,Yes,Yes,1.6125732136881425,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.3644606397995618,-0.26649948278774727,No
985,9369-XFEHK,female,1,Yes,No,0.023558723912041706,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.525258565760644,0.1646509674815301,Yes
986,2604-XVDAM,female,0,No,No,-0.8320644628904741,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.69798975023963,-0.7687031743114295,No
987,3717-OFRTN,male,0,No,No,-1.2802480369298872,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.4974224132778524,-0.9986500811217108,No
988,9046-JBFWA,male,0,No,Yes,-0.22090504374581996,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.5173666792995961,-0.7702914491857906,No
989,3280-NMUVX,male,0,Yes,Yes,0.06430268518835199,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.5024084797832884,-0.7078854822473519,No
990,1206-EHBDD,female,0,Yes,No,0.960669833267178,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),0.5152864327497723,0.9840022682925696,No
991,8361-LBRDI,female,0,No,No,1.0421577558197985,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.344516373777818,-0.37917876137436635,No
992,4883-KCPZJ,female,0,Yes,Yes,-0.42462485012737133,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.3145999747452028,-0.76232801544073,No
993,9108-EQPNQ,female,0,Yes,Yes,-0.9135523854430947,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.286345597881066,-0.907853700804067,No
994,7277-KAMWT,male,0,No,No,-0.7913205016141638,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4891123024354593,-0.8889267585512638,No
995,3842-IYKUE,female,0,No,No,0.10504664646466226,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),0.6814886495976356,0.27980089587271084,Yes
996,6641-XRPSU,female,0,No,No,0.06430268518835199,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.1729098660431739,0.05858950087141567,Yes
997,1374-DMZUI,female,1,No,No,-1.1580161531009563,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9806526399237896,-0.8201015139956156,Yes
998,2545-LXYVJ,male,0,Yes,No,1.6125732136881425,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4658439920767583,-0.34906771688127025,No
999,3234-VKACU,male,0,No,No,-1.239504075653577,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,0.18288199905404562,-0.9489503131781609,No
1000,8357-EQXFO,female,0,No,No,-1.0357842692720254,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0155551054618408,-0.7157827378726473,Yes
1001,1989-PRJHP,male,1,Yes,No,-0.22090504374581996,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.35573230457582355,-0.17177653403071083,Yes
1002,8120-JDCAM,male,0,Yes,Yes,-1.1580161531009563,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.1579516665268661,-0.8816692247503637,No
1003,8917-FAEMR,female,0,No,No,0.18653456901728283,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.494098368940895,-0.6613622640525242,No
1004,7047-YXDMZ,male,0,No,No,-0.46536881140368164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4891123024354593,-0.8230795293850426,No
1005,2858-EIMXH,female,1,Yes,No,0.8384379494382472,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),1.0321753271466272,1.2057430882519853,No
1006,9524-EGPJC,female,0,No,No,-0.5876006952326125,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.8410427777715843,-0.2958384492169179,Yes
1007,6993-OHLXR,female,0,No,No,-1.239504075653577,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.1380074005051227,-0.9545313346116798,Yes
1008,8818-XYFCQ,male,0,Yes,Yes,-0.01718523736426857,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.155164967614046,0.4064878764762648,Yes
1009,6419-ZTTLE,male,1,Yes,No,-0.3838808888510611,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,-1.4641819699082799,-0.7932993754907718,No
1010,0929-HYQEW,male,0,No,No,-1.1987601143772666,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.48691293484284354,-0.9363985297960572,No
1011,6614-YOLAC,female,0,Yes,Yes,1.5718292524118322,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,-0.20436916620147588,0.8214688061496158,No
1012,7426-RHZGU,male,0,No,No,-0.9542963467194049,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.033837349315106,-0.6423029655601908,No
1013,4065-JJAVA,female,0,No,No,-1.2802480369298872,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,-0.5085192230330657,-0.9855247540349766,No
1014,4695-VADHF,male,0,Yes,Yes,-0.5876006952326125,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,-0.24425769824496293,-0.5702129337628004,Yes
1015,3863-IUBJR,male,0,Yes,Yes,-0.8320644628904741,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),-0.37057138304933923,-0.7001426422348415,Yes
1016,7649-SIJJF,male,0,Yes,No,1.5718292524118322,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,0.5086383440758576,1.4568449340138263,No
1017,9361-YNQWJ,female,0,No,No,1.2866215234776603,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.3428543516093396,-0.3009341644388264,No
1018,3748-FVMZZ,male,0,No,No,-1.1580161531009563,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,-0.8226414128755275,-0.9356926298518967,No
1019,9391-TTOYH,female,0,No,No,-0.3838808888510611,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.5057325241202457,-0.7999171874672764,No
1020,1452-XRSJV,female,0,Yes,Yes,0.2680224915699034,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.4569965358102282,-0.09587023066020262,No
1021,3422-WJOYD,male,0,Yes,No,-0.18016108246950968,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,-0.34730307269063826,-0.3780316739651055,No
1022,8242-SOQUO,female,1,No,No,-1.117272191824646,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6615443835758922,-0.8341974535055704,No
1023,7460-ITWWP,female,1,Yes,No,0.512486259227765,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.7080810042932936,0.6962598035541478,No
1024,7147-AYBAA,male,0,No,No,0.18653456901728283,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.18454402122252414,0.11894394609713808,No
1025,7868-TMWMZ,female,1,Yes,No,1.1236456783724191,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.5025276008260804,1.934628899344207,No
1026,4822-RVYBB,male,1,No,No,-0.9950403079957152,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1900674331520973,-0.6458545246542483,Yes
1027,6732-FZUGP,female,0,No,No,0.5939741817803856,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),1.0005969059455335,1.0288269147467612,No
1028,8436-BJUMM,male,0,Yes,Yes,-0.26164900502213023,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6299659623747981,-0.09384076832074123,Yes
1029,4184-TJFAN,female,1,Yes,Yes,-1.1987601143772666,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,0.7812099797063535,-0.8865884649862322,Yes
1030,8329-GWVPJ,female,0,Yes,Yes,0.7162060656093164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.16459975520078074,0.5622491110299289,No
1031,1352-VHKAJ,male,0,Yes,Yes,-0.22090504374581996,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0.22609457543448996,-0.14391554560962636,No
1032,4145-UQXUQ,female,1,No,No,-0.9950403079957152,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9075236645107296,-0.685318743407471,Yes
1033,2632-TACXW,female,0,Yes,No,1.2051336009250397,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.367784684136519,-0.3823111923765785,No
1034,8146-QQKZH,female,0,Yes,No,1.5718292524118322,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.5668091199726097,1.6064074846828311,No
1035,1767-CJKBA,male,0,No,No,1.3681094460302807,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.3195860412506386,-0.25835957405664656,No
1036,6445-TNRXS,male,0,Yes,Yes,1.4495973685829013,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.658757684663072,2.4558918893602226,No
1037,4581-LNWUM,female,0,No,No,-0.7913205016141638,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,-0.5201533782124163,-0.720856393721301,No
